,uuid,KEY,City,Site,Sex_HH,DrinkingWaterGroup,DrinkingWater_Private,DrinkingWater_Public,DrinkingWaterDist,DrinkingWaterLocation,DrinkingWater_PublicSpec,DrinkingWater_PublicVendor,DrinkingWaterAvailability,ObsHandWashPLACE,ObsHandWashSOAP,ObsHandWashWATER,ToiletFacility,ToiletFacilityTYPE,ToiletFacilityTYPE_Dry,ToiletFacilityTYPE_Flush,ToiletFacilitySHARE,ToiletROOF,ToiletFacilityCLEAN,ToiletFacilitySAFE,HHITEMS/Computer,HHITEMS/Electricity,HHITEMS/Internet,HHITEMS/Oven,HHITEMS/Radio,HHITEMS/Refrigerator,HHITEMS/Smartphone,HHITEMS/Television,HHITEMS/Noitems,HHITEMS/NA,HHMATERIALS,HHEXTWALLS,HHROOF,HHFLOOR,HHROOMS,HHCOOKING,StreetFood
804,de1472b6c9754103927d0d478c541e68,uuid:a7a8a285-4cc3-4788-a774-3ade19cfde82,Nairobi,Mabatini,M,Private,Piped_dwel,,,,,,N,,,,Own_YardPlot,Flush,,Flush_piped,Y,,Clean,Any_time,0,1,0,0,1,0,1,1,0,0,Y,CementOrStone,Rustic_metal,Cement,1,House,2_4
805,4add689d7a314c899ba5137cc65e8265,uuid:759dd9aa-8683-4273-8de2-bb3c096ba5b6,Nairobi,Mabatini,M,Public,,Public_Tap,1.0,Indicated,N,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Public,Flush,,Flush_river,Y,,Dirty,During_Day,0,1,0,0,0,0,0,1,0,0,Y,Metal,Rustic_metal,Cement,2,House,2_4
806,4add689d7a314c899ba5137cc65e8265,uuid:b1b247a8-52be-4b43-9979-0f935173951b,Nairobi,Mabatini,M,Public,,Public_Tap,5.0,Indicated,Y,,N,,,,Own_YardPlot,Flush,,Flush_piped,Y,,Dirty,Any_time,0,1,0,0,1,0,1,1,0,0,Y,Metal,Rustic_metal,Cement,1,Separate_Building,5_Or_More
807,4add689d7a314c899ba5137cc65e8265,uuid:00a08ae3-c1c9-4524-ae19-e38ebe87394d,Nairobi,Mabatini,M,Public,,Public_Tap,10.0,Indicated,Y,,Y,Obs_Mobile,None,Water_NOT_OK,Own_YardPlot,Flush,,Flush_piped,Y,,Clean,Any_time,0,1,1,0,0,0,1,1,0,0,Y,Metal,Rustic_metal,Planks,1,House,2_4
808,4add689d7a314c899ba5137cc65e8265,uuid:f3c9b4e8-c335-4d04-ba06-f9de3abc1056,Nairobi,Mabatini,M,Public,,Public_Tap,5.0,Indicated,N,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Public,Flush,,Flush_river,Y,,Clean,During_Day,0,1,0,0,1,0,0,1,0,0,Y,Metal,Rustic_metal,Cement,1,House,0_1
809,4add689d7a314c899ba5137cc65e8265,uuid:91fcdde8-8bfc-49a5-bea0-60dab27a9f5a,Nairobi,Mabatini,F,Public,,Public_Tap,5.0,Indicated,Y,,N,,,,Public,Flush,,Flush_piped,Y,,Clean,Any_time,0,1,0,0,0,0,0,0,0,0,Y,Metal,Rustic_metal,Dung,1,House,5_Or_More
810,de1472b6c9754103927d0d478c541e68,uuid:d3911826-c4f3-4ef5-9662-cd98b264b180,Nairobi,Mabatini,F,Public,,Public_Tap,5.0,Indicated,Y,,N,,,,Public,Flush,,Flush_piped,Y,,Clean,During_Day,0,1,0,0,0,0,0,0,0,0,Y,Metal,Rustic_metal,Cement,1,House,5_Or_More
811,4add689d7a314c899ba5137cc65e8265,uuid:131f6577-2096-464a-ac20-232ef3eaff41,Nairobi,Mabatini,F,Public,,Public_Tap,5.0,Indicated,Y,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Public,DryOrCompost,Dry_FreshLife,,Y,,Clean,During_Day,0,1,1,0,1,0,1,1,0,0,Y,Metal,Rustic_metal,Carpet,2,Separate_Building,5_Or_More
812,4add689d7a314c899ba5137cc65e8265,uuid:c5c6519d-d842-4b4c-a13b-43715232dbdb,Nairobi,Mabatini,M,Public,,Public_Tap,2.0,Indicated,Y,,N,Obs_Fixed,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_piped,Y,,Clean,Any_time,0,1,0,0,0,0,0,0,0,0,Y,Metal,Rustic_metal,Cement,1,House,0_1
813,4add689d7a314c899ba5137cc65e8265,uuid:0e4d123d-33da-466f-a361-63f5c9497c5d,Nairobi,Mabatini,M,Public,,Public_Tap,5.0,Indicated,N,,N,,,,Public,Flush,,Flush_piped,Y,,Dirty,During_Day,1,1,1,0,1,1,1,1,0,0,Y,Metal,Rustic_metal,Earth,5,House,0_1
814,4add689d7a314c899ba5137cc65e8265,uuid:cbf3bf19-d657-4098-8c0b-92e01c661f3f,Nairobi,Mabatini,F,Public,,Public_Tap,2.0,Indicated,N,,Y,,,,Own_YardPlot,Flush,,Flush_river,Y,,Clean,During_Day,0,1,1,0,1,0,1,1,0,0,Y,Metal,Rustic_metal,Cement,1,House,5_Or_More
815,de1472b6c9754103927d0d478c541e68,uuid:39ed29eb-aa85-4847-9a5e-c331c899b6d3,Nairobi,Mabatini,F,Public,,Public_Tap,10.0,Indicated,Y,,Y,,,,Own_YardPlot,Flush,,Flush_piped,Y,,Clean,Any_time,0,1,1,0,1,0,1,1,0,0,Y,Metal,Rustic_metal,Carpet,1,House,5_Or_More
816,4add689d7a314c899ba5137cc65e8265,uuid:d14fcc6d-d969-471b-9945-7625fe261769,Nairobi,Mabatini,F,Private,Piped_neigh,,5.0,Indicated,,,Y,Obs_Mobile,None,Water_NOT_OK,Own_YardPlot,Flush,,Flush_river,Y,,Dirty,Any_time,0,1,0,0,0,0,0,0,0,0,Y,Metal,Rustic_metal,Earth,1,House,5_Or_More
817,4add689d7a314c899ba5137cc65e8265,uuid:befcd601-05e2-4643-b4ed-47d957d8f76b,Nairobi,Mabatini,F,Public,,Public_Tap,5.0,Indicated,,,Y,Obs_Fixed,SoapOrDeterg,Water_OK,Public,Flush,,Flush_piped,Y,,Clean,During_Day,0,1,0,0,0,0,0,1,0,0,Y,Metal,Rustic_metal,Cement,2,House,0_1
818,4add689d7a314c899ba5137cc65e8265,uuid:9b61991e-b7d9-4387-841e-435c31564e24,Nairobi,Mabatini,M,Public,,Public_Tap,10.0,Indicated,Y,,Y,,,,Own_YardPlot,Flush,,Flush_piped,Y,,Clean,Any_time,0,1,0,0,1,0,0,0,0,0,Y,Metal,Rustic_metal,Cement,1,House,5_Or_More
819,4add689d7a314c899ba5137cc65e8265,uuid:9cb9da21-7bda-4abb-9341-be3c2726afd3,Nairobi,Mabatini,F,Public,,Public_Tap,5.0,Indicated,Y,,Y,Obs_Mobile,None,Water_NOT_OK,Public,Flush,,Flush_piped,Y,,Clean,During_Day,0,1,0,0,1,0,0,0,0,0,Y,Metal,Rustic_metal,Cement,1,House,2_4
820,de1472b6c9754103927d0d478c541e68,uuid:c2a772e1-381f-4dd9-b84e-80e45d78b6a3,Nairobi,Mabatini,F,Public,,Public_Dispenser,5.0,Indicated,Y,,Y,,,,Own_YardPlot,Flush,,Flush_NA,Y,,Clean,Any_time,0,1,1,0,1,0,1,1,0,0,Y,Metal,Rustic_metal,Cement,1,House,0_1
821,de1472b6c9754103927d0d478c541e68,uuid:4156a06b-3ae5-40b5-b9c6-22c31a6ddf7a,Nairobi,Mabatini,F,Private,Piped_dwel,,,,,,Y,,,,Public,Flush,,Flush_piped,Y,,Clean,During_Day,0,1,0,0,1,0,1,1,0,0,Y,Metal,Rustic_metal,Cement,1,House,0_1
822,4add689d7a314c899ba5137cc65e8265,uuid:360e72f9-4af1-44c8-8bae-1b5a3d022781,Nairobi,Mabatini,F,Public,,Public_Tap,5.0,Indicated,N,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Public,Flush,,Flush_river,Y,,Clean,During_Day,0,1,1,0,1,0,1,0,0,0,Y,CementOrStone,Concrete,Cement,2,House,2_4
823,de1472b6c9754103927d0d478c541e68,uuid:d98db33d-e5a5-4c3f-b2aa-7c1402f0956b,Nairobi,Mabatini,F,Public,,Public_Tap,5.0,Indicated,,,Y,,,,Own_YardPlot,Flush,,Flush_piped,Y,,Clean,Any_time,0,1,0,0,1,0,0,1,0,0,Y,CementOrStone,Concrete,Cement,1,House,5_Or_More
824,4add689d7a314c899ba5137cc65e8265,uuid:9f9ed22d-361e-4318-beba-0802ada483c7,Nairobi,Mabatini,M,Public,,Public_Tap,5.0,Indicated,N,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_river,Y,,Clean,Any_time,0,1,1,0,1,0,1,0,0,0,Y,Metal,Rustic_metal,Cement,1,House,5_Or_More
825,4add689d7a314c899ba5137cc65e8265,uuid:0eed3c82-053a-4edc-8d91-2087c76fc1d6,Nairobi,Mabatini,F,Public,,Public_Tap,2.0,Indicated,N,,Y,,,,Public,Flush,,Flush_river,Y,,Dirty,During_Day,0,1,1,0,1,0,1,1,0,0,Y,Metal,Rustic_metal,Earth,2,House,5_Or_More
826,4add689d7a314c899ba5137cc65e8265,uuid:3afe6110-0edc-412e-a8a5-8a5f6438f132,Nairobi,Mabatini,M,Public,,Public_Tap,5.0,Indicated,N,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_FreshLife,,Y,,Clean,Any_time,0,1,1,0,1,0,1,0,0,0,Y,Metal,Rustic_metal,Earth,1,House,2_4
827,4add689d7a314c899ba5137cc65e8265,uuid:2e7403c2-5128-4a60-bd9f-8923edd8a336,Nairobi,Mabatini,M,Public,,Public_Tap,10.0,Indicated,N,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_piped,Y,,Clean,Any_time,0,1,0,0,1,0,0,0,0,0,Y,Metal,Rustic_metal,Cement,2,House,0_1
828,4add689d7a314c899ba5137cc65e8265,uuid:985aafa4-9208-4420-a436-9efbff25ea7e,Nairobi,Mabatini,F,Public,,Public_Tap,10.0,Indicated,Y,,N,Obs_Mobile,None,Water_OK,Own_Dwelling,Flush,,Flush_NA,N,,,,0,1,0,0,1,0,1,1,0,0,Y,CementOrStone,Rustic_metal,Cement,2,House,2_4
829,4add689d7a314c899ba5137cc65e8265,uuid:f14cdb5e-64e4-46a8-983a-60c60d73737f,Nairobi,Mabatini,F,Public,,Public_Tap,10.0,Indicated,N,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_river,Y,,Dirty,Any_time,0,1,0,0,1,0,0,1,0,0,Y,ReusedWoodOrBamboo,Concrete,Earth,1,House,5_Or_More
830,de1472b6c9754103927d0d478c541e68,uuid:24e14d26-c451-4898-87fb-96faf7afd6f8,Nairobi,Mabatini,F,Private,Piped_dwel,,,,,,N,,,,Own_YardPlot,Flush,,Flush_piped,Y,,Clean,Any_time,0,1,0,0,1,0,0,1,0,0,Y,CementOrStone,Rustic_metal,Cement,1,House,2_4
831,de1472b6c9754103927d0d478c541e68,uuid:355fc988-d5f7-4d3c-8b3c-941803f0a2ed,Nairobi,Mabatini,M,Private,Piped_yard,,,,,,Y,,,,Own_YardPlot,Flush,,Flush_piped,Y,,Clean,Any_time,0,1,0,0,1,0,0,1,0,0,Y,Metal,Rustic_metal,Earth,4,House,5_Or_More
832,4add689d7a314c899ba5137cc65e8265,uuid:1b5aebfa-2082-4c50-ae7f-7aa788af1cd2,Nairobi,Mabatini,F,Public,,Public_Tap,3.0,Indicated,,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Public,Flush,,Flush_piped,Y,,Clean,During_Day,0,0,0,0,1,0,0,0,0,0,Y,Metal,Rustic_metal,Earth,1,House,0_1
833,de1472b6c9754103927d0d478c541e68,uuid:4bb4174d-5ae8-4870-b2f4-a8ffd801f39c,Nairobi,Mabatini,F,Public,,Public_Tap,5.0,Indicated,Y,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Public,Flush,,Flush_piped,Y,,Clean,During_Day,0,1,0,0,0,0,0,0,0,0,Y,Metal,Rustic_metal,Cement,1,House,5_Or_More
834,4add689d7a314c899ba5137cc65e8265,uuid:75ddf336-6e4c-4bc5-b157-2317ac5c236a,Nairobi,Mabatini,M,Public,,Public_Tap,10.0,Indicated,N,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_FreshLife,,Y,,Clean,Any_time,0,1,0,0,0,0,0,1,0,0,Y,Metal,Rustic_metal,Cement,1,House,0_1
835,de1472b6c9754103927d0d478c541e68,uuid:7928eb23-8dc8-44ab-8a94-b71e8e9bd524,Nairobi,Mabatini,M,Public,,Public_Tap,2.0,Indicated,N,,N,Obs_Mobile,SoapOrDeterg,Water_NOT_OK,Public,Flush,,Flush_river,Y,,Clean,Any_time,0,0,0,0,0,0,0,0,1,0,Y,Metal,Rustic_metal,Earth,1,House,5_Or_More
836,de1472b6c9754103927d0d478c541e68,uuid:cb1c4d00-a50a-4072-8208-88e2833c672e,Nairobi,Mabatini,F,Public,,Public_Tap,5.0,Indicated,Y,,Y,,,,Public,Flush,,Flush_piped,Y,,V_Clean,During_Day,0,1,0,0,1,0,0,1,0,0,Y,Metal,Rustic_metal,Cement,1,House,5_Or_More
837,4add689d7a314c899ba5137cc65e8265,uuid:2b417e13-8254-47e5-84e5-0fadb67da902,Nairobi,Mabatini,F,Public,,Public_Tap,10.0,Indicated,Y,,N,,,,Own_YardPlot,Flush,,Flush_piped,Y,,Clean,Any_time,0,1,0,0,1,0,1,1,0,0,Y,CementOrStone,Rustic_metal,Cement,111,House,0_1
838,de1472b6c9754103927d0d478c541e68,uuid:a42fedf4-a201-49ff-8d63-c3fe63a6f85d,Nairobi,Mabatini,M,Private,Piped_yard,,,,,,Y,Obs_Fixed,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_piped,Y,,Clean,Any_time,0,1,1,0,1,0,1,1,0,0,Y,Metal,Rustic_metal,Cement,1,House,0_1
839,4add689d7a314c899ba5137cc65e8265,uuid:518e5b98-c364-4144-a3c2-d17e2c727335,Nairobi,Mabatini,F,Public,,Public_Tap,5.0,Indicated,N,,Y,,,,Public,Flush,,Flush_NA,Y,,Clean,During_Day,0,1,1,0,1,0,1,1,0,0,Y,Metal,Rustic_metal,Cement,2,House,0_1
840,4add689d7a314c899ba5137cc65e8265,uuid:9ad7c4b7-a04b-44ef-816b-53f4e9e32974,Nairobi,Mabatini,M,Public,,Public_Tap,2.0,Indicated,,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_FreshLife,,Y,,V_Clean,Any_time,0,1,0,0,0,0,0,0,0,0,Y,Metal,Rustic_metal,Earth,1,House,0_1
841,4add689d7a314c899ba5137cc65e8265,uuid:3c21eecc-cd69-4f38-8cf5-97c230f8c1e2,Nairobi,Mabatini,M,Private,Piped_yard,,,,,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_river,Y,,Clean,Any_time,0,1,0,0,1,0,0,1,0,0,Y,CementOrStone,Concrete,Cement,1,House,0_1
842,4add689d7a314c899ba5137cc65e8265,uuid:f846bed5-016e-44a0-b6df-147f041245d4,Nairobi,Mabatini,M,Public,,Public_Tap,1.0,Indicated,N,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Public,Flush,,Flush_river,Y,,Clean,During_Day,0,1,0,0,1,0,1,1,0,0,Y,Metal,Rustic_metal,Earth,1,House,5_Or_More
843,4add689d7a314c899ba5137cc65e8265,uuid:58e6c403-8b95-4ccb-8ba0-9f5c41be0f97,Nairobi,Mabatini,F,Public,,Public_Tap,1.0,Indicated,Y,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Public,Flush,,Flush_piped,Y,,Clean,During_Day,0,1,0,0,1,0,0,0,0,0,Y,Metal,Rustic_metal,Earth,1,House,0_1
844,4add689d7a314c899ba5137cc65e8265,uuid:02cb9786-7cb3-4278-946b-f6b9fab5cf10,Nairobi,Mabatini,M,Public,,Public_Tap,5.0,Indicated,Y,,Y,,,,Own_YardPlot,Flush,,Flush_piped,Y,,Clean,Any_time,0,1,0,0,1,0,1,1,0,0,Y,Metal,Rustic_metal,Cement,1,House,5_Or_More
845,4add689d7a314c899ba5137cc65e8265,uuid:9cfc44a0-51b1-4144-9cbe-cc9d86ee459e,Nairobi,Mabatini,M,Public,,Vendor,5.0,Indicated,,Vendor_Cart,N,,,,Public,Flush,,Flush_piped,Y,,Clean,During_Day,0,1,0,0,1,0,1,0,0,0,Y,Metal,Rustic_metal,Cement,2,House,5_Or_More
846,4add689d7a314c899ba5137cc65e8265,uuid:bc56c7e1-0df5-43a8-bed4-34a1e82b7919,Nairobi,Mabatini,F,Public,,Public_Tap,5.0,Indicated,N,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Neighb_Dwelling,Flush,,Flush_river,Y,,Clean,During_Day,0,1,1,0,0,0,1,1,0,0,Y,Metal,Rustic_metal,Carpet,1,House,0_1
847,4add689d7a314c899ba5137cc65e8265,uuid:22ab884d-f974-43d5-b189-25a272b017c6,Nairobi,Mabatini,F,Public,,Public_Tap,10.0,Indicated,N,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Public,Flush,,Flush_river,Y,,Clean,During_Day,0,1,1,0,1,0,1,1,0,0,Y,Metal,Rustic_metal,Cement,2,House,2_4
848,de1472b6c9754103927d0d478c541e68,uuid:54422738-2e06-41a5-b2dd-bddd589545c5,Nairobi,Mabatini,M,Public,,Public_Tap,5.0,Indicated,Y,,Y,,,,Public,Flush,,Flush_piped,Y,,V_Clean,During_Day,0,1,0,0,1,0,0,1,0,0,Y,Metal,Rustic_metal,Cement,1,House,5_Or_More
849,de1472b6c9754103927d0d478c541e68,uuid:6f6b4087-ba4b-4eec-91eb-eb3e698f5d67,Nairobi,Mabatini,M,Public,,Public_Tap,10.0,Indicated,Y,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_piped,Y,,V_Clean,Any_time,0,1,1,0,1,1,1,1,0,0,Y,CementOrStone,Concrete,Carpet,1,House,0_1
850,4add689d7a314c899ba5137cc65e8265,uuid:be324f81-0cd6-4a7e-8864-e0bc69a52263,Nairobi,Mabatini,M,Public,,Public_Tap,4.0,Indicated,,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_river,Y,,Clean,Any_time,0,1,0,0,1,0,1,1,0,0,Y,Metal,Rustic_metal,Cement,1,House,2_4
851,4add689d7a314c899ba5137cc65e8265,uuid:129c4775-c052-4944-844c-327cdbdbc84d,Nairobi,Mabatini,F,Public,,Public_Tap,8.0,Indicated,Y,,Y,,,,Own_YardPlot,Flush,,Flush_piped,Y,,Clean,Any_time,0,1,1,0,1,0,1,1,0,0,Y,Metal,Rustic_metal,Cement,1,House,5_Or_More
852,4add689d7a314c899ba5137cc65e8265,uuid:23c73417-b35f-4be8-a1db-fba9b4d71bfc,Nairobi,Mabatini,M,Private,Piped_neigh,,5.0,Indicated,,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Neighb_YardPlot,Flush,,Flush_piped,Y,,Clean,Any_time,0,1,0,0,1,0,1,1,0,0,Y,CementOrStone,Concrete,Cement,1,House,
853,4add689d7a314c899ba5137cc65e8265,uuid:38efe80c-e8ee-4034-a3cc-fe3a3fedec5e,Nairobi,Mabatini,M,Public,,Public_Tap,5.0,Indicated,N,,N,,,,Own_YardPlot,Flush,,Flush_river,Y,,Clean,Any_time,0,1,0,0,1,0,1,1,0,0,Y,Metal,Rustic_metal,Cement,1,House,2_4
854,de1472b6c9754103927d0d478c541e68,uuid:ad753c04-cda2-4106-8dfe-3b9a6e2ee3c3,Nairobi,Mabatini,F,Public,,Public_Tap,5.0,Indicated,Y,,Y,Obs_Mobile,None,Water_NOT_OK,Public,Flush,,Flush_river,Y,,Clean,During_Day,1,1,1,0,0,0,0,0,0,0,Y,Metal,Rustic_metal,Cement,1,House,5_Or_More
855,4add689d7a314c899ba5137cc65e8265,uuid:eb472a24-49e6-4ff6-b45d-1116de7a8211,Nairobi,Mabatini,F,Private,Piped_neigh,,5.0,Indicated,,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_river,Y,,,,0,1,0,0,1,0,1,1,0,0,Y,Metal,Rustic_metal,Earth,1,House,0_1
856,4add689d7a314c899ba5137cc65e8265,uuid:4e0821c9-6623-4e71-9a3c-cd2d28ea762e,Nairobi,Mabatini,F,Public,,Vendor,10.0,Indicated,,Vendor_Cart,N,Obs_Fixed,None,Water_OK,Public,Flush,,Flush_piped,Y,,Clean,During_Day,0,1,0,0,1,0,1,1,0,0,Y,Metal,Rustic_metal,Earth,1,House,2_4
857,4add689d7a314c899ba5137cc65e8265,uuid:87715c1f-788d-42b9-9686-8732e45e11bf,Nairobi,Mabatini,F,Public,,Public_Tap,5.0,Indicated,Y,,Y,Obs_Mobile,None,Water_NOT_OK,Public,Flush,,Flush_piped,Y,,Clean,During_Day,0,0,0,0,0,0,0,0,1,0,Y,Metal,Rustic_metal,Earth,1,House,5_Or_More
858,4add689d7a314c899ba5137cc65e8265,uuid:693ad16b-b30f-4e76-a5a3-a6a363765c8a,Nairobi,Mabatini,F,Public,,Public_Tap,4.0,Indicated,Y,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Neighb_Dwelling,FreshFit,,,Y,,Clean,During_Day,0,1,0,0,1,0,0,1,0,0,Y,Metal,Rustic_metal,Earth,1,House,5_Or_More
859,de1472b6c9754103927d0d478c541e68,uuid:5c2c6dd0-8de5-4b2e-802b-b91f40446d99,Nairobi,Mabatini,F,Public,,Public_Tap,5.0,Indicated,N,,N,,,,Own_YardPlot,Flush,,Flush_piped,Y,,Clean,Any_time,0,1,0,0,1,0,1,1,0,0,Y,CementOrStone,Rustic_metal,Cement,1,House,0_1
860,de1472b6c9754103927d0d478c541e68,uuid:e9388703-d677-42b4-b02f-179185320c37,Nairobi,Mabatini,M,Public,,Public_Tap,5.0,Indicated,Y,,Y,Obs_Fixed,SoapOrDeterg,Water_OK,Public,Flush,,Flush_piped,Y,,Clean,During_Day,0,1,0,0,1,0,0,0,0,0,Y,Metal,Rustic_metal,Cement,1,Other,5_Or_More
861,4add689d7a314c899ba5137cc65e8265,uuid:c7906639-05c8-44b0-a26a-d3a98d728f10,Nairobi,Mabatini,F,Public,,Public_Tap,5.0,Indicated,N,,Y,,,,Public,Flush,,Flush_river,Y,,V_Clean,Any_time,0,1,0,0,0,0,0,0,0,0,Y,Metal,Rustic_metal,Earth,1,House,5_Or_More
862,de1472b6c9754103927d0d478c541e68,uuid:80bae3bb-5250-4b74-ac9c-5d2a464b81a6,Nairobi,Mabatini,F,Public,,Vendor,5.0,Indicated,,Vendor_Cart,N,Obs_Mobile,None,Water_OK,Public,Flush,,Flush_NA,Y,,Clean,During_Day,0,1,0,0,1,0,1,1,0,0,Y,Metal,Rustic_metal,Earth,2,House,2_4
863,de1472b6c9754103927d0d478c541e68,uuid:6ad619b4-882b-4aef-aa3f-27e1a632cb2e,Nairobi,Mabatini,M,Public,,Vendor,5.0,Indicated,,Vendor_Bottled,N,,,,NoFacility_Nature,,,,,,,,0,1,0,0,0,0,0,0,0,0,Y,Metal,Rustic_metal,Earth,1,House,5_Or_More
864,de1472b6c9754103927d0d478c541e68,uuid:a40fe7a5-b66c-44b0-8cfc-2ccb3b63652b,Nairobi,Mabatini,F,Public,,Public_Tap,5.0,Indicated,Y,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Public,Flush,,Flush_river,Y,,Clean,During_Day,0,1,0,0,1,0,1,1,0,0,Y,Metal,Rustic_metal,Cement,1,House,0_1
865,de1472b6c9754103927d0d478c541e68,uuid:742437a6-a3fc-4dfb-9054-bacd4085eb03,Nairobi,Mabatini,F,Public,,Public_Tap,15.0,Indicated,Y,,Y,Obs_Fixed,SoapOrDeterg,Water_OK,Public,Flush,,Flush_piped,Y,,Clean,During_Day,0,1,0,0,1,0,1,1,0,0,Y,Metal,Rustic_metal,Earth,2,House,5_Or_More
866,4add689d7a314c899ba5137cc65e8265,uuid:9b8702aa-eacb-4658-8003-805c0818f28a,Nairobi,Mabatini,M,Public,,Vendor,5.0,Indicated,,Vendor_Cart,N,,,,Public,Flush,,Flush_NA,Y,,Clean,During_Day,0,1,0,0,0,0,1,0,0,0,Y,Metal,Rustic_metal,Earth,2,House,5_Or_More
867,4add689d7a314c899ba5137cc65e8265,uuid:dda93f32-094a-4f1e-be12-2431ce3a6424,Nairobi,Mabatini,M,Private,Piped_yard,,,,,,Y,Obs_Fixed,None,Water_OK,Own_YardPlot,Flush,,Flush_river,Y,,Clean,Any_time,0,1,1,0,1,0,1,0,0,0,Y,Stone_mud,Rustic_metal,Earth,1,House,0_1
868,4add689d7a314c899ba5137cc65e8265,uuid:badc41ee-58ec-40d6-b89e-989c129ab15b,Nairobi,Mabatini,M,Public,,Public_Tap,6.0,Indicated,,,Y,,,,Public,Flush,,Flush_NA,Y,,Dirty,During_Day,1,1,1,0,1,0,1,1,0,0,Y,Metal,Rustic_metal,Cement,1,House,5_Or_More
869,de1472b6c9754103927d0d478c541e68,uuid:5195c793-3f6b-4fb9-9b56-b6d7f81706b8,Nairobi,Mabatini,F,Private,Piped_yard,,,,,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_river,Y,,V_Clean,Any_time,0,0,0,0,0,0,0,0,1,0,Y,Metal,Concrete,Cement,1,House,2_4
870,4add689d7a314c899ba5137cc65e8265,uuid:39bc12c9-9dcf-4eb1-8269-ef1cd8617d68,Nairobi,Mabatini,F,Public,,Public_Tap,5.0,Indicated,N,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_river,Y,,,,0,1,1,0,1,0,1,1,0,0,Y,Metal,Rustic_metal,Cement,2,House,5_Or_More
871,4add689d7a314c899ba5137cc65e8265,uuid:84d606b5-3791-4bf1-bb3b-976178546169,Nairobi,Mabatini,F,Public,,Public_Tap,5.0,Indicated,Y,,Y,,,,Public,Flush,,Flush_piped,Y,,Clean,Any_time,0,1,0,0,1,0,1,1,0,0,Y,Metal,Rustic_metal,Cement,1,House,5_Or_More
872,4add689d7a314c899ba5137cc65e8265,uuid:b6c88d9b-4c7a-42b6-b4eb-52195be0377b,Nairobi,Mabatini,M,Public,,Public_Tap,5.0,Indicated,Y,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Public,Flush,,Flush_river,Y,,Clean,During_Day,0,1,1,0,1,0,1,1,0,0,Y,Metal,Rustic_metal,Carpet,1,House,5_Or_More
873,de1472b6c9754103927d0d478c541e68,uuid:781d3a52-eb78-4807-999f-2c1d79afda2f,Nairobi,Mabatini,F,Public,,Public_Tap,5.0,Indicated,N,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Public,Flush,,Flush_piped,Y,,Dirty,During_Day,0,1,1,0,1,0,1,1,0,0,Y,Metal,Rustic_metal,Planks,1,House,2_4
874,de1472b6c9754103927d0d478c541e68,uuid:d3f7c6e6-e44c-46d8-a865-7cc31598aa90,Nairobi,Mabatini,F,Public,,Public_Tap,5.0,Indicated,Y,,Y,,,,Own_YardPlot,Flush,,Flush_piped,Y,,Clean,Any_time,0,0,0,0,1,0,0,0,0,0,Y,Metal,Rustic_metal,Cement,1,House,5_Or_More
875,4add689d7a314c899ba5137cc65e8265,uuid:4bae7c9d-6225-40bd-b84f-dfced6d72427,Nairobi,Mabatini,F,Private,Piped_yard,,,,,,N,,,,Public,Flush,,Flush_river,Y,,Clean,During_Day,0,1,0,0,1,0,1,1,0,0,Y,Metal,Rustic_metal,Cement,1,House,0_1
